Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config2,2.4,4.0,5.0,0.8,0.9,28811.5031402661,,
Config2,2.4,4.0,6.0,0.4,0.6,21.02021460708785,15928.18433357045,7960.287371900573
Config2,2.4,4.0,6.0,0.4,0.8,1193.99163224298,43090.21720677643,1401.6561413487414
Config2,2.4,4.0,6.0,0.4,0.9,19746.14615498815,,
Config2,2.4,4.0,6.0,0.6,0.6,33.8566959174483,23019.450925146703,5704.344859816536
Config2,2.4,4.0,6.0,0.6,0.8,15031.12452290605,,
Config2,2.4,4.0,6.0,0.6,0.9,24638.33544301045,,
Config2,2.4,4.0,6.0,0.8,0.6,716.5240077467845,47234.298560037205,1074.5053052083017
Config2,2.4,4.0,6.0,0.8,0.8,20745.6020947787,,
Config2,2.4,4.0,6.0,0.8,0.9,27180.7077907493,,
Config2,3.0,2.0,4.0,0.4,0.6,34.4864852277081,36222.20755858745,8997.718620664673
Config2,3.0,2.0,4.0,0.4,0.8,14776.899104974049,,
Config2,3.0,2.0,4.0,0.4,0.9,24538.32506517605,,
Config2,3.0,2.0,4.0,0.6,0.6,5909.65369596999,,
Config2,3.0,2.0,4.0,0.6,0.8,22665.9006056389,,
Config2,3.0,2.0,4.0,0.6,0.9,28225.3488957874,,
Config2,3.0,2.0,4.0,0.8,0.6,15741.1316072526,,
Config2,3.0,2.0,4.0,0.8,0.8,26646.6271491178,,
Config2,3.0,2.0,4.0,0.8,0.9,30466.22214706475,,
Config2,3.0,2.0,5.0,0.4,0.6,24.9894996039464,25222.7978270537,10073.903189988925
Config2,3.0,2.0,5.0,0.4,0.8,8382.28586699289,,
Config2,3.0,2.0,5.0,0.4,0.9,22044.310334294853,,
Config2,3.0,2.0,5.0,0.6,0.6,70.26999159944465,39868.54582862035,4157.145304782915
Config2,3.0,2.0,5.0,0.6,0.8,18681.4314112489,,
Config2,3.0,2.0,5.0,0.6,0.9,26295.89904061535,,
Config2,3.0,2.0,5.0,0.8,0.6,8520.561050864364,,
Config2,3.0,2.0,5.0,0.8,0.8,23599.494347319,,
Config2,3.0,2.0,5.0,0.8,0.9,28722.149694573,,
Config2,3.0,2.0,6.0,0.4,0.6,22.5801315477044,15917.528990038252,7945.280910381223
Config2,3.0,2.0,6.0,0.4,0.8,1096.881933020963,54849.22728838091,1458.4136867637321
Config2,3.0,2.0,6.0,0.4,0.9,19719.79746352775,,
Config2,3.0,2.0,6.0,0.6,0.6,35.349292875322604,22717.58658657275,5682.067760438396
Config2,3.0,2.0,6.0,0.6,0.8,14933.595669193252,,
Config2,3.0,2.0,6.0,0.6,0.9,24638.272559712,,
Config2,3.0,2.0,6.0,0.8,0.6,751.0428941377285,50365.9787209087,891.3699592245881
Config2,3.0,2.0,6.0,0.8,0.8,20746.8447113869,,
Config2,3.0,2.0,6.0,0.8,0.9,27095.802933105348,,
Config2,3.0,3.0,4.0,0.4,0.6,34.15296400899235,35946.6586806638,9056.433461181437
Config2,3.0,3.0,4.0,0.4,0.8,14826.58238704795,,
Config2,3.0,3.0,4.0,0.4,0.9,24594.499564806898,,
Config2,3.0,3.0,4.0,0.6,0.6,5907.20689748238,,
Config2,3.0,3.0,4.0,0.6,0.8,22663.5225047306,,
Config2,3.0,3.0,4.0,0.6,0.9,28214.758355595353,,
Config2,3.0,3.0,4.0,0.8,0.6,15746.293912725701,,
Config2,3.0,3.0,4.0,0.8,0.8,26694.610010946904,,
Config2,3.0,3.0,4.0,0.8,0.9,30460.176480105547,,
Config2,3.0,3.0,5.0,0.4,0.6,25.312661617623952,25475.8720399169,10107.540141971662
Config2,3.0,3.0,5.0,0.4,0.8,8227.26760889322,,
Config2,3.0,3.0,5.0,0.4,0.9,22064.923068344353,,
Config2,3.0,3.0,5.0,0.6,0.6,70.05905984564934,39999.0180644609,4093.850732239177
Config2,3.0,3.0,5.0,0.6,0.8,18593.630394849148,,
Config2,3.0,3.0,5.0,0.6,0.9,26217.50379490185,,
Config2,3.0,3.0,5.0,0.8,0.6,8464.970550718184,,
Config2,3.0,3.0,5.0,0.8,0.8,23618.6277973438,,
Config2,3.0,3.0,5.0,0.8,0.9,28822.722126111847,,
Config2,3.0,3.0,6.0,0.4,0.6,22.7152736350331,16000.361816301902,7921.191717199503
Config2,3.0,3.0,6.0,0.4,0.8,1267.6393244137903,54473.367158361,1435.4615722169005
Config2,3.0,3.0,6.0,0.4,0.9,19642.1840179137,,
Config2,3.0,3.0,6.0,0.6,0.6,35.63264047009025,23034.3754932991,5758.340480515273
Config2,3.0,3.0,6.0,0.6,0.8,14971.13684990775,,
Config2,3.0,3.0,6.0,0.6,0.9,24743.3884870329,,
Config2,3.0,3.0,6.0,0.8,0.6,805.607640685094,48412.466964407286,765.0465318250581
Config2,3.0,3.0,6.0,0.8,0.8,20759.856201966602,,
Config2,3.0,3.0,6.0,0.8,0.9,27141.9602080586,,
Config2,3.0,4.0,4.0,0.4,0.6,34.301034926623046,36255.519915466,9071.798220534856
Config2,3.0,4.0,4.0,0.4,0.8,14814.89376434105,,
Config2,3.0,4.0,4.0,0.4,0.9,24640.522089623,,
Config2,3.0,4.0,4.0,0.6,0.6,5933.0074111269905,,
Config2,3.0,4.0,4.0,0.6,0.8,22628.17839175725,,
Config2,3.0,4.0,4.0,0.6,0.9,28189.864427727298,,
Config2,3.0,4.0,4.0,0.8,0.6,15728.51806708925,,
Config2,3.0,4.0,4.0,0.8,0.8,26657.690248447598,,
Config2,3.0,4.0,4.0,0.8,0.9,30460.00900464285,,
Config2,3.0,4.0,5.0,0.4,0.6,25.13194542315035,25072.139939836597,10095.599975318315
Config2,3.0,4.0,5.0,0.4,0.8,8118.19545147217,,
Config2,3.0,4.0,5.0,0.4,0.9,21946.31172314915,,
Config2,3.0,4.0,5.0,0.6,0.6,69.6678180804405,39820.90419491405,3948.4693882513575
Config2,3.0,4.0,5.0,0.6,0.8,18647.69005032075,,
Config2,3.0,4.0,5.0,0.6,0.9,26249.776255107754,,
Config2,3.0,4.0,5.0,0.8,0.6,8474.70879900932,,
Config2,3.0,4.0,5.0,0.8,0.8,23597.7536440673,,
Config2,3.0,4.0,5.0,0.8,0.9,28785.37078523215,,
Config2,3.0,4.0,6.0,0.4,0.6,22.4669334487282,16049.317625972952,8023.21538418034
Config2,3.0,4.0,6.0,0.4,0.8,1186.6616354848354,52369.950155958104,1415.7056463664187
Config2,3.0,4.0,6.0,0.4,0.9,19648.97407408715,,
Config2,3.0,4.0,6.0,0.6,0.6,35.18521975332165,23077.37750038015,5709.031019604094
Config2,3.0,4.0,6.0,0.6,0.8,14813.78543100245,,
Config2,3.0,4.0,6.0,0.6,0.9,24626.46192406755,,
Config2,3.0,4.0,6.0,0.8,0.6,698.283512110207,47259.154919492335,801.8460451519653
Config2,3.0,4.0,6.0,0.8,0.8,20761.762277688053,,
Config2,3.0,4.0,6.0,0.8,0.9,27105.979815907398,,
Config2,3.5,2.0,4.0,0.4,0.6,37.07863375634505,35869.87409496375,8911.970151843441
Config2,3.5,2.0,4.0,0.4,0.8,14959.69557623145,,
Config2,3.5,2.0,4.0,0.4,0.9,23674.87006544845,,
Config2,3.5,2.0,4.0,0.6,0.6,5793.76964906213,,
Config2,3.5,2.0,4.0,0.6,0.8,22528.3922721038,,
Config2,3.5,2.0,4.0,0.6,0.9,27312.915494519653,,
Config2,3.5,2.0,4.0,0.8,0.6,15865.796625258099,,
Config2,3.5,2.0,4.0,0.8,0.8,26629.515484593554,,
Config2,3.5,2.0,4.0,0.8,0.9,29809.1145026145,,
Config2,3.5,2.0,5.0,0.4,0.6,27.1271014323353,25158.71480093495,9998.497516747819
Config2,3.5,2.0,5.0,0.4,0.8,8348.742751545034,,
Config2,3.5,2.0,5.0,0.4,0.9,20993.87570543175,,
Config2,3.5,2.0,5.0,0.6,0.6,84.7916275196779,40377.569717735554,4016.4088183105755
Config2,3.5,2.0,5.0,0.6,0.8,18836.6596384943,,
Config2,3.5,2.0,5.0,0.6,0.9,25293.720032773148,,
Config2,3.5,2.0,5.0,0.8,0.6,8504.690688993214,,
Config2,3.5,2.0,5.0,0.8,0.8,23582.020233887997,,
Config2,3.5,2.0,5.0,0.8,0.9,27800.2533070356,,
Config2,3.5,2.0,6.0,0.4,0.6,23.787804993320698,15956.363581354151,7948.186587163778
Config2,3.5,2.0,6.0,0.4,0.8,897.03386350283,49393.887262839635,1796.8656278537635
Config2,3.5,2.0,6.0,0.4,0.9,18593.440156253,,
Config2,3.5,2.0,6.0,0.6,0.6,35.8897746476759,22593.8416479381,5771.223077829107
Config2,3.5,2.0,6.0,0.6,0.8,15029.74266549815,,
Config2,3.5,2.0,6.0,0.6,0.9,23504.3383989563,,
Config2,3.5,2.0,6.0,0.8,0.6,702.878130186447,46989.3988646918,805.3188054510028
Config2,3.5,2.0,6.0,0.8,0.8,20739.9928835201,,
Config2,3.5,2.0,6.0,0.8,0.9,26169.4862649606,,
Config2,3.5,3.0,4.0,0.4,0.6,37.1950862858304,36012.8978460246,8867.002448002011
Config2,3.5,3.0,4.0,0.4,0.8,15009.539995974348,,
Config2,3.5,3.0,4.0,0.4,0.9,23612.7457699814,,
Config2,3.5,3.0,4.0,0.6,0.6,5755.40234231543,,
Config2,3.5,3.0,4.0,0.6,0.8,22552.73628659505,,
Config2,3.5,3.0,4.0,0.6,0.9,27297.9352765275,,
Config2,3.5,3.0,4.0,0.8,0.6,15859.9955991506,,
Config2,3.5,3.0,4.0,0.8,0.8,26643.3924922722,,
Config2,3.5,3.0,4.0,0.8,0.9,29817.09360749625,,
Config2,3.5,3.0,5.0,0.4,0.6,27.33364546452325,25286.329629266947,10055.751249171206
Config2,3.5,3.0,5.0,0.4,0.8,8381.427434995016,,
Config2,3.5,3.0,5.0,0.4,0.9,20942.0078581888,,
Config2,3.5,3.0,5.0,0.6,0.6,76.31409442675866,39907.6121651096,4036.3139514811824
Config2,3.5,3.0,5.0,0.6,0.8,18958.9635172571,,
Config2,3.5,3.0,5.0,0.6,0.9,25343.19393319115,,
Config2,3.5,3.0,5.0,0.8,0.6,8529.53993208851,,
Config2,3.5,3.0,5.0,0.8,0.8,23574.38063480345,,
Config2,3.5,3.0,5.0,0.8,0.9,27772.53088955515,,
Config2,3.5,3.0,6.0,0.4,0.6,23.56541940222875,15951.25635918825,7992.43536167309
Config2,3.5,3.0,6.0,0.4,0.8,1308.421761343765,45920.30079956543,1332.8087666118824
Config2,3.5,3.0,6.0,0.4,0.9,18666.22479654485,,
Config2,3.5,3.0,6.0,0.6,0.6,36.38826954111125,23049.69026727385,5737.236017090029
Config2,3.5,3.0,6.0,0.6,0.8,14829.298685206548,,
Config2,3.5,3.0,6.0,0.6,0.9,23466.078838404203,,
Config2,3.5,3.0,6.0,0.8,0.6,644.0403053605199,49525.2887618827,992.1808092195097
Config2,3.5,3.0,6.0,0.8,0.8,20810.89739887695,,
Config2,3.5,3.0,6.0,0.8,0.9,26167.3993769511,,
Config2,3.5,4.0,4.0,0.4,0.6,35.88924466635205,35930.3513544061,9035.075686760558
Config2,3.5,4.0,4.0,0.4,0.8,14907.0706239774,,
Config2,3.5,4.0,4.0,0.4,0.9,23640.30728767065,,
Config2,3.5,4.0,4.0,0.6,0.6,5842.399381738195,,
Config2,3.5,4.0,4.0,0.6,0.8,22494.357320423653,,
Config2,3.5,4.0,4.0,0.6,0.9,27310.3243127198,,
Config2,3.5,4.0,4.0,0.8,0.6,15876.349662587152,,
Config2,3.5,4.0,4.0,0.8,0.8,26634.73193629925,,
Config2,3.5,4.0,4.0,0.8,0.9,29825.4878949763,,
Config2,3.5,4.0,5.0,0.4,0.6,27.00491072805685,25105.85088661045,10038.936421538787
Config2,3.5,4.0,5.0,0.4,0.8,8547.87311755776,,
Config2,3.5,4.0,5.0,0.4,0.9,20957.3634615765,,
Config2,3.5,4.0,5.0,0.6,0.6,73.38078304854426,39839.502693242954,4032.762912128192
Config2,3.5,4.0,5.0,0.6,0.8,18933.8054092858,,
Config2,3.5,4.0,5.0,0.6,0.9,25218.47565260375,,
Config2,3.5,4.0,5.0,0.8,0.6,8526.11935849327,,
Config2,3.5,4.0,5.0,0.8,0.8,23504.861360643503,,
Config2,3.5,4.0,5.0,0.8,0.9,27775.500409631197,,
Config2,3.5,4.0,6.0,0.4,0.6,23.7791999149224,15820.6654596885,7918.733954904403
Config2,3.5,4.0,6.0,0.4,0.8,931.1364795752504,51316.28718321145,1432.2134569038828
Config2,3.5,4.0,6.0,0.4,0.9,18393.8604870958,,
Config2,3.5,4.0,6.0,0.6,0.6,36.95797905558195,22860.211677564403,5772.080791884109
Config2,3.5,4.0,6.0,0.6,0.8,14921.06217412015,,
Config2,3.5,4.0,6.0,0.6,0.9,23562.96730016205,,
Config2,3.5,4.0,6.0,0.8,0.6,763.5587341124335,43745.884383682496,618.7148899688236
Config2,3.5,4.0,6.0,0.8,0.8,20776.60166270245,,
Config2,3.5,4.0,6.0,0.8,0.9,26223.94475170455,,
